annee,date,latitude,longitude,profondeur_km,magnitude,type_magnitude
2021,2021-11-28T12:37:08.593192Z,-21.2433,55.7113,-0.48,0.38,Md
2021,2021-11-28T04:02:51.470013Z,-20.9496,55.4433,11.46,1.25,Md
2021,2021-11-27T23:49:31.895346Z,-20.9521,55.4413,11.25,1.41,Md
2021,2021-11-27T23:36:05.587431Z,-21.2429,55.7113,-0.58,0.28,Md
2021,2021-11-27T05:51:52.296114Z,-20.9463,55.4468,11.91,0.97,Md
2021,2021-11-26T23:04:45.452895Z,-21.2449,55.7164,-0.26,0.38,Md
2021,2021-11-25T20:22:25.599825Z,-21.2453,55.7173,-0.68,0.49,Md
2021,2021-11-25T08:05:24.470273Z,-21.2437,55.7112,-0.37,0.73,Md
2021,2021-11-24T11:21:37.697115Z,-21.2451,55.718,-0.61,0.51,Md
2021,2021-11-24T03:18:45.379842Z,-20.9458,55.444,11.45,0.8,Md
2021,2021-11-23T05:28:22.636991Z,-21.2458,55.7175,-0.57,0.59,Md
2021,2021-11-23T03:18:46.899717Z,-21.5845,55.1342,27.01,2.0,Md
2021,2021-11-18T06:46:31.664819Z,-20.9441,55.4454,12.05,0.95,Md
2021,2021-11-17T18:22:24.693230Z,-21.2397,55.7157,-0.17,0.18,Md
2021,2021-11-17T18:16:19.269730Z,-21.24,55.7164,-0.25,0.34,Md
2021,2021-11-17T18:15:46.509591Z,-21.2422,55.7173,-0.26,0.27,Md
2021,2021-11-17T18:15:20.098952Z,-21.2413,55.7164,-0.29,1.47,Md
2021,2021-11-16T17:10:42.981444Z,-21.2453,55.7155,-0.51,0.47,Md
2021,2021-11-16T08:03:31.071936Z,-21.2442,55.7113,-0.52,0.41,Md
2021,2021-11-15T18:20:51.358638Z,-21.2449,55.7168,-0.57,0.57,Md
2021,2021-11-14T22:39:55.511469Z,-20.9458,55.4426,11.91,1.73,Md
2021,2021-11-12T01:28:04.984879Z,-21.2429,55.7138,-0.46,0.56,Md
2021,2021-11-11T22:09:58.657174Z,-21.2286,55.7581,1.97,0.91,Md
2021,2021-11-02T00:25:20.346430Z,-21.0445,55.5631,17.21,1.27,Md
2021,2021-11-01T15:17:44.085860Z,-20.9458,55.4394,12.46,1.22,Md
2021,2021-10-31T12:49:04.859214Z,-21.2145,55.7721,3.67,2.21,ML
2021,2021-10-31T12:49:04.785303Z,-21.2142,55.7713,4.33,1.63,Md
2021,2021-10-30T16:15:46.102260Z,-21.0675,55.5773,17.46,0.61,Md
2021,2021-10-30T06:13:20.260612Z,-20.9467,55.4389,12.37,1.13,Md
2021,2021-10-25T23:12:27.010363Z,-21.0115,55.4476,11.86,1.06,Md
2021,2021-10-23T20:19:36.209135Z,-21.224,55.7465,0.86,0.97,Md
2021,2021-10-23T17:53:40.589885Z,-21.061,55.6147,20.48,0.99,Md
2021,2021-10-23T13:44:54.125746Z,-21.1445,55.618,17.21,0.88,Md
2021,2021-10-23T13:09:09.981821Z,-21.2219,55.7298,0.98,0.63,Md
2021,2021-10-23T12:58:59.826279Z,-21.2214,55.7546,1.57,1.0,Md
2021,2021-10-23T02:02:38.864279Z,-21.2214,55.7293,0.81,0.45,Md
2021,2021-10-21T18:48:06.656781Z,-21.2174,55.7355,0.69,1.17,Md
2021,2021-10-20T10:39:01.251062Z,-21.2221,55.7535,1.2,0.64,Md
2021,2021-10-19T18:17:32.871702Z,-21.2533,55.7819,13.44,0.69,Md
2021,2021-10-19T10:56:42.840125Z,-21.2272,55.7459,1.11,1.75,Md
2021,2021-10-19T10:54:11.474218Z,-21.2276,55.747,0.5,0.73,Md
2021,2021-10-19T06:51:51.863608Z,-21.223,55.7397,1.44,1.98,Md
2021,2021-10-19T00:48:25.702147Z,-21.2228,55.7319,1.09,0.8,Md
2021,2021-10-18T17:48:16.620615Z,-21.2234,55.7413,1.29,1.29,Md
2021,2021-10-18T16:08:20.777912Z,-21.2262,55.7396,1.13,1.76,Md
2021,2021-10-18T14:33:12.406761Z,-21.2248,55.7503,1.12,1.47,Md
2021,2021-10-18T13:20:59.374329Z,-21.2191,55.7543,1.25,0.6,Md
2021,2021-10-18T11:38:50.545465Z,-21.2155,55.7395,0.94,0.41,Md
2021,2021-10-18T11:23:53.057649Z,-21.2239,55.7397,0.72,0.61,Md
2021,2021-10-18T11:08:51.051345Z,-21.2449,55.7173,-0.33,0.75,Md
2021,2021-10-18T10:43:16.114232Z,-21.2397,55.7129,-0.67,0.45,Md
2021,2021-10-18T10:10:00.931647Z,-21.2447,55.7185,-0.49,0.51,Md
2021,2021-10-18T09:36:31.940889Z,-21.2221,55.7323,1.33,0.76,Md
2021,2021-10-18T09:01:44.035062Z,-21.2208,55.7325,0.89,0.43,Md
2021,2021-10-18T08:45:46.003621Z,-21.2155,55.7377,1.11,1.02,Md
2021,2021-10-18T08:37:37.322341Z,-21.2222,55.7409,1.03,1.23,Md
2021,2021-10-18T07:57:55.378592Z,-21.2253,55.741,0.81,1.1,Md
2021,2021-10-18T07:45:04.066676Z,-21.2226,55.7397,1.4,1.39,Md
2021,2021-10-18T07:37:00.672288Z,-21.2447,55.7182,-0.66,0.98,Md
2021,2021-10-18T07:36:05.720079Z,-21.2458,55.7173,-0.08,1.62,Md
2021,2021-10-18T07:31:56.387651Z,-21.244,55.7182,-0.17,0.95,Md
2021,2021-10-18T07:16:33.599729Z,-21.2255,55.739,0.87,1.4,Md
2021,2021-10-18T07:08:13.840442Z,-21.2445,55.7181,-0.71,1.24,Md
2021,2021-10-18T06:52:25.240363Z,-21.2231,55.7364,0.98,1.37,Md
2021,2021-10-18T06:46:21.026077Z,-21.2447,55.7127,-0.33,0.63,Md
2021,2021-10-18T06:38:44.055659Z,-21.2253,55.7295,-0.54,0.69,Md
2021,2021-10-18T06:10:55.192544Z,-21.2228,55.739,1.24,1.21,Md
2021,2021-10-18T05:50:46.080644Z,-21.2262,55.7387,0.69,1.34,Md
2021,2021-10-18T05:49:42.312223Z,-21.2326,55.7285,0.51,0.61,Md
2021,2021-10-18T05:15:27.747504Z,-21.228,55.7488,0.52,0.79,Md
2021,2021-10-18T05:02:31.896923Z,-21.2245,55.7391,0.72,0.79,Md
2021,2021-10-18T04:38:11.762257Z,-21.2442,55.7182,-0.55,1.28,Md
2021,2021-10-18T04:25:51.133776Z,-21.2229,55.7412,1.14,1.51,Md
2021,2021-10-18T04:07:04.347477Z,-21.2257,55.7351,0.92,1.08,Md
2021,2021-10-18T03:34:51.789586Z,-21.2441,55.7176,-0.57,1.2,Md
2021,2021-10-18T03:11:44.026473Z,-21.2281,55.7476,0.91,1.61,Md
2021,2021-10-18T03:11:43.980081Z,-21.2298,55.7484,1.13,1.65,Md
2021,2021-10-18T02:43:59.023639Z,-21.2449,55.718,-0.64,0.84,Md
2021,2021-10-18T02:24:59.449381Z,-21.2445,55.7186,-0.69,1.1,Md
2021,2021-10-18T02:19:15.471065Z,-21.244,55.7189,-0.38,0.98,Md
2021,2021-10-18T02:14:41.704550Z,-21.2411,55.7187,0.02,0.65,Md
2021,2021-10-18T02:08:41.782092Z,-21.244,55.718,-0.56,1.1,Md
2021,2021-10-18T01:52:58.343391Z,-21.244,55.7182,-0.5,1.18,Md
2021,2021-10-18T01:49:47.792653Z,-21.2405,55.7139,-0.47,0.48,Md
2021,2021-10-18T01:47:01.414659Z,-21.2361,55.7134,-0.35,0.9,Md
2021,2021-10-18T01:43:53.678690Z,-21.2357,55.7237,0.19,0.59,Md
2021,2021-10-18T01:41:39.449789Z,-21.238,55.7334,0.29,0.91,Md
2021,2021-10-18T01:28:24.898515Z,-21.24,55.7162,0.13,2.05,Md
2021,2021-10-18T01:25:20.056701Z,-21.24,55.7111,-0.28,1.38,Md
2021,2021-10-18T01:23:49.828620Z,-21.2402,55.7173,0.18,0.85,Md
2021,2021-10-18T01:18:52.276698Z,-21.2395,55.7157,-0.11,0.52,Md
2021,2021-10-18T01:17:31.858834Z,-21.2397,55.7124,0.12,1.1,Md
2021,2021-10-18T01:16:25.137370Z,-21.2399,55.7166,0.09,1.09,Md
2021,2021-10-18T01:16:05.530922Z,-21.2393,55.7166,-0.31,0.76,Md
2021,2021-10-18T01:14:27.217008Z,-21.2402,55.7154,-0.44,0.59,Md
2021,2021-10-18T01:12:27.420003Z,-21.2402,55.7159,-0.14,1.21,Md
2021,2021-10-18T01:04:29.302660Z,-21.2411,55.7141,-0.39,1.21,Md
2021,2021-10-18T01:03:18.396078Z,-21.2409,55.7143,-0.41,0.98,Md
2021,2021-10-18T00:59:39.646328Z,-21.241,55.7144,-0.3,1.1,Md
2021,2021-10-18T00:58:11.084484Z,-21.2401,55.7153,-0.11,1.2,Md
2021,2021-10-18T00:57:09.835966Z,-21.2406,55.7152,-0.21,1.2,Md
2021,2021-10-18T00:54:13.971341Z,-21.2406,55.7177,-0.15,0.28,Md
2021,2021-10-18T00:53:50.964414Z,-21.2402,55.7166,-0.22,0.7,Md
2021,2021-10-18T00:48:55.487903Z,-21.2415,55.7177,-0.12,0.42,Md
2021,2021-10-18T00:33:54.394970Z,-21.24,55.718,0.04,1.66,Md
2021,2021-10-17T14:05:00.681922Z,-21.2443,55.7174,-0.21,1.12,Md
2021,2021-10-17T10:25:39.677715Z,-21.2456,55.7178,-0.26,0.46,Md
2021,2021-10-16T23:36:46.067018Z,-21.2422,55.7166,0.07,1.04,Md
2021,2021-10-15T19:15:23.043571Z,-21.2443,55.7174,-0.21,0.75,Md
2021,2021-10-14T15:32:01.811927Z,-21.2418,55.718,-0.51,0.24,Md
2021,2021-10-12T23:56:46.418881Z,-21.2409,55.7166,-0.39,0.45,Md
2021,2021-10-12T13:26:49.310851Z,-21.239,55.6944,8.75,0.18,Md
2021,2021-10-11T07:19:02.082804Z,-21.2437,55.6965,6.7,0.48,Md
2021,2021-10-11T03:11:37.570313Z,-21.239,55.6944,7.39,0.46,Md
2021,2021-10-11T02:45:46.911936Z,-21.2453,55.7173,-0.29,0.76,Md
2021,2021-10-11T00:38:58.915243Z,-21.2438,55.7102,-0.69,0.22,Md
2021,2021-10-10T21:12:41.757357Z,-21.0744,55.4034,13.04,1.32,Md
2021,2021-10-10T16:18:28.356909Z,-21.2438,55.7111,-0.35,0.84,Md
2021,2021-10-09T23:16:50.966200Z,-21.0485,55.6017,15.35,1.17,Md
2021,2021-10-08T04:28:39.066506Z,-21.0115,55.4471,11.76,1.66,Md
2021,2021-10-08T03:48:14.117067Z,-21.2456,55.7178,-0.48,0.43,Md
2021,2021-10-05T18:47:32.049087Z,-20.9472,55.4348,11.76,1.17,Md
2021,2021-10-04T20:32:59.228645Z,-20.8889,55.4412,15.77,1.21,Md
2021,2021-10-03T15:07:49.816140Z,-20.9476,55.4353,11.96,1.31,Md
2021,2021-09-28T17:34:32.861993Z,-21.0113,55.4473,11.75,1.27,Md
2021,2021-09-28T10:29:00.586110Z,-21.0043,55.4526,10.02,0.78,Md
2021,2021-09-27T09:23:41.722813Z,-21.2444,55.7109,-0.44,0.8,Md
2021,2021-09-26T05:39:20.183218Z,-21.2415,55.7164,-0.5,0.4,Md
2021,2021-09-24T14:14:34.502892Z,-21.2456,55.7175,-0.56,0.47,Md
2021,2021-09-24T00:00:37.229952Z,-20.9266,55.4067,14.62,1.07,Md
2021,2021-09-23T12:54:47.888453Z,-20.9729,55.4425,24.83,0.92,Md
2021,2021-09-22T07:55:52.563257Z,-21.0568,55.7096,21.05,1.18,Md
2021,2021-09-21T08:32:51.557074Z,-20.9186,55.4103,15.01,0.8,Md
2021,2021-09-20T19:49:49.446407Z,-21.0311,55.4371,13.6,0.68,Md
2021,2021-09-20T10:06:10.555984Z,-21.0316,55.439,14.01,1.39,Md
2021,2021-09-20T07:51:41.882366Z,-20.9458,55.4385,11.4,0.68,Md
2021,2021-09-20T02:48:32.349638Z,-21.2438,55.7191,-0.79,0.44,Md
2021,2021-09-19T10:47:31.372638Z,-21.2433,55.718,-0.4,0.63,Md
2021,2021-09-17T20:16:28.605919Z,-21.199,55.404,17.79,1.39,Md
2021,2021-09-16T09:37:13.953941Z,-21.2449,55.7178,-0.55,0.4,Md
2021,2021-09-16T08:45:09.412123Z,-21.0058,55.4444,11.63,1.35,Md
2021,2021-09-15T19:35:41.358391Z,-20.949,55.4408,11.79,0.62,Md
2021,2021-09-15T17:16:26.325166Z,-21.1318,55.7947,20.03,1.15,Md
2021,2021-09-14T00:42:21.859734Z,-21.0113,55.4446,11.26,0.74,Md
2021,2021-09-13T00:04:37.935282Z,-20.9481,55.4376,11.69,0.5,Md
2021,2021-09-10T19:58:11.399913Z,-20.9454,55.4325,12.63,0.87,Md
2021,2021-09-10T13:37:33.617267Z,-20.9447,55.441,11.0,0.97,Md
2021,2021-09-09T19:27:21.806270Z,-21.0115,55.4522,10.21,0.62,Md
2021,2021-09-09T13:01:47.946209Z,-20.9503,55.4403,10.79,0.94,Md
2021,2021-09-09T00:50:30.397648Z,-21.262,55.6971,-0.32,1.49,Md
2021,2021-09-06T09:56:04.404160Z,-21.2413,55.7168,-0.38,0.74,Md
2021,2021-09-05T09:09:32.784828Z,-21.0079,55.4388,10.79,1.39,Md
2021,2021-09-05T04:31:49.255365Z,-20.9485,55.4298,11.35,1.32,Md
2021,2021-09-03T19:32:15.863727Z,-21.2438,55.7157,-0.09,0.45,Md
2021,2021-09-01T22:23:50.115937Z,-21.1131,55.6465,19.01,1.31,Md
2021,2021-09-01T20:43:47.368196Z,-21.111,55.6477,19.39,1.43,Md
2021,2021-08-30T19:48:40.573318Z,-21.0595,55.5267,12.72,0.61,Md
2021,2021-08-30T12:05:24.820326Z,-21.1669,55.5772,21.79,0.92,Md
2021,2021-08-29T16:12:23.110210Z,-20.9467,55.4288,10.48,0.7,Md
2021,2021-08-29T16:12:02.709237Z,-20.949,55.4302,10.99,0.58,Md
2021,2021-08-25T01:04:40.762387Z,-21.2451,55.7182,-0.6,0.59,Md
2021,2021-08-21T02:43:52.290259Z,-20.9505,55.4296,10.88,1.35,Md
2021,2021-08-18T11:13:01.937474Z,-21.2451,55.718,-0.61,0.3,Md
2021,2021-08-18T03:52:46.337407Z,-20.9389,55.4469,11.99,0.81,Md
2021,2021-08-16T16:41:54.725127Z,-20.9967,55.4714,18.95,0.68,Md
2021,2021-08-13T03:21:19.366312Z,-21.1869,55.4992,21.06,1.56,Md
2021,2021-08-12T22:22:45.631957Z,-21.1124,55.3714,13.75,0.96,Md
2021,2021-08-12T01:39:57.562646Z,-21.0026,55.4903,11.71,1.4,Md
2021,2021-08-11T15:17:59.329631Z,-21.2442,55.7185,-0.75,1.37,Md
2021,2021-08-10T18:55:51.676561Z,-21.244,55.718,-0.69,0.62,Md
2021,2021-08-09T22:35:48.985092Z,-21.2444,55.7155,-0.39,0.65,Md
2021,2021-08-09T18:34:22.353557Z,-21.2415,55.7157,-0.38,0.86,Md
2021,2021-08-07T21:19:52.128808Z,-21.2481,55.7586,2.63,0.23,Md
2021,2021-08-02T07:49:22.194635Z,-20.9499,55.4275,10.74,1.11,Md
2021,2021-08-01T08:02:34.459958Z,-20.9494,55.4316,11.54,0.76,Md
2021,2021-07-31T18:32:44.203569Z,-21.2424,55.7154,-0.1,0.64,Md
2021,2021-07-31T10:09:59.723948Z,-21.103,55.3998,15.76,0.86,Md
2021,2021-07-25T21:43:24.941778Z,-21.2451,55.718,-0.78,0.75,Md
2021,2021-07-25T16:33:06.341410Z,-21.109,55.6461,17.1,0.92,Md
2021,2021-07-22T00:05:38.641349Z,-20.9409,55.4329,12.22,0.92,Md
2021,2021-07-21T12:42:35.433475Z,-20.9579,55.4505,11.13,0.88,Md
2021,2021-07-20T09:59:14.948507Z,-21.003,55.5798,15.98,1.08,Md
2021,2021-07-14T20:23:50.120926Z,-21.2433,55.7157,-0.23,0.59,Md
2021,2021-07-13T20:19:49.179004Z,-20.9441,55.4275,11.01,1.11,Md
2021,2021-07-13T06:03:58.463899Z,-21.0668,55.555,16.56,0.96,Md
2021,2021-07-11T15:15:16.862859Z,-21.2447,55.718,-0.37,0.61,Md
2021,2021-07-10T13:33:05.813271Z,-20.8958,55.4249,14.4,1.11,Md
2021,2021-07-05T16:16:40.517962Z,-21.2442,55.718,-0.74,0.48,Md
2021,2021-07-02T20:08:06.977655Z,-21.2431,55.718,-0.23,0.55,Md
2021,2021-07-01T07:30:45.760061Z,-21.2438,55.7166,-0.43,0.39,Md
2021,2021-06-30T18:02:15.751358Z,-21.2441,55.7176,-0.44,0.36,Md
2021,2021-06-26T17:34:03.677638Z,-21.244,55.7178,-0.35,1.66,Md
2021,2021-06-26T14:24:18.713622Z,-21.2444,55.7185,-0.87,0.57,Md
2021,2021-06-24T04:29:27.677905Z,-21.2456,55.7178,-0.55,0.51,Md
2021,2021-06-22T00:54:42.743014Z,-21.18,55.463,22.16,0.93,Md
2021,2021-06-21T23:17:46.753921Z,-21.2325,55.7056,1.98,0.48,Md
2021,2021-06-20T04:56:46.316601Z,-21.2456,55.7173,-0.48,0.5,Md
2021,2021-06-19T03:53:10.462223Z,-21.2433,55.7175,-0.17,0.62,Md
2021,2021-06-16T13:31:07.250686Z,-20.9588,55.3991,26.07,1.57,Md
2021,2021-06-14T11:31:20.027551Z,-20.9534,55.4284,11.13,1.08,Md
2021,2021-06-13T17:02:45.891964Z,-21.2438,55.7185,-0.28,0.91,Md
2021,2021-06-13T13:50:53.725501Z,-21.2402,55.7145,-0.18,0.86,Md
2021,2021-06-10T01:28:38.695568Z,-21.2444,55.7182,-0.38,0.44,Md
2021,2021-06-09T19:23:08.741162Z,-21.2444,55.7171,-0.21,1.11,Md
2021,2021-06-07T11:40:04.582951Z,-21.2433,55.7178,0.43,1.37,Md
2021,2021-06-05T22:23:05.776794Z,-21.2442,55.7152,-0.34,0.38,Md
2021,2021-06-03T00:43:35.715321Z,-21.2438,55.7157,-0.44,0.53,Md
2021,2021-06-02T10:11:13.583352Z,-21.244,55.7175,-0.31,0.66,Md
2021,2021-06-02T07:11:12.708609Z,-21.2438,55.7178,-0.32,0.44,Md
2021,2021-05-30T19:26:25.808675Z,-20.9517,55.4312,10.43,0.94,Md
2021,2021-05-29T18:40:18.631071Z,-20.9514,55.4277,10.54,1.31,Md
2021,2021-05-28T11:28:41.842189Z,-21.2442,55.7171,-0.2,0.72,Md
2021,2021-05-27T17:35:21.586321Z,-21.2476,55.7171,-0.49,0.64,Md
2021,2021-05-27T16:06:12.547822Z,-21.2443,55.7183,-0.31,0.49,Md
2021,2021-05-26T19:46:16.909727Z,-21.1762,55.5621,24.02,0.9,Md
2021,2021-05-25T15:37:16.723916Z,-21.2449,55.7178,-0.58,1.04,Md
2021,2021-05-25T07:56:25.557602Z,-21.2435,55.7175,-0.22,0.62,Md
2021,2021-05-24T14:35:37.952803Z,-20.9557,55.433,10.28,0.95,Md
2021,2021-05-20T08:16:35.043716Z,-21.2454,55.7181,-0.47,0.37,Md
2021,2021-05-19T01:53:58.365386Z,-21.2451,55.7148,-0.2,1.12,Md
2021,2021-05-18T02:35:33.234363Z,-20.9523,55.4259,10.01,0.97,Md
2021,2021-05-17T17:49:48.042070Z,-21.2438,55.7182,-0.85,0.41,Md
2021,2021-05-16T07:22:46.769170Z,-21.0898,55.6418,20.86,1.12,Md
2021,2021-05-15T19:18:18.946769Z,-20.9503,55.4243,9.87,0.83,Md
2021,2021-05-15T06:49:39.254286Z,-21.2438,55.718,-0.68,0.55,Md
2021,2021-05-14T02:48:09.903437Z,-21.2444,55.7194,-0.09,0.37,Md
2021,2021-05-13T21:27:21.565762Z,-21.2451,55.7178,-0.44,0.36,Md
2021,2021-05-11T06:04:44.574163Z,-21.0747,55.763,27.88,0.95,Md
2021,2021-05-09T20:42:11.004238Z,-20.9383,55.4251,11.66,1.19,Md
2021,2021-05-09T03:05:25.478205Z,-21.2447,55.7182,-0.28,0.52,Md
2021,2021-05-08T19:18:35.593137Z,-20.9508,55.4298,10.62,1.08,Md
2021,2021-05-06T09:38:18.282731Z,-21.2435,55.7184,-0.32,0.42,Md
2021,2021-05-04T18:40:35.500799Z,-21.2418,55.7161,-0.16,0.41,Md
2021,2021-05-02T15:40:17.615034Z,-21.244,55.7185,-0.46,0.29,Md
2021,2021-04-25T23:09:16.875754Z,-21.1762,55.5046,27.21,1.34,Md
2021,2021-04-25T15:04:48.914332Z,-21.246,55.7162,-0.67,0.22,Md
2021,2021-04-25T11:52:22.034381Z,-21.2433,55.7182,-0.4,1.8,Md
2021,2021-04-23T21:45:08.059217Z,-20.9577,55.4333,10.83,0.54,Md
2021,2021-04-23T21:44:26.478106Z,-20.9595,55.4305,10.05,1.21,Md
2021,2021-04-21T07:50:53.522319Z,-21.2449,55.7136,-0.4,0.68,Md
2021,2021-04-19T23:40:18.498718Z,-20.9575,55.4248,9.15,0.55,Md
2021,2021-04-18T01:50:59.443510Z,-21.0999,55.6329,19.03,1.17,Md
2021,2021-04-15T07:27:39.517496Z,-21.2438,55.7155,-0.39,0.37,Md
2021,2021-04-15T07:08:51.954830Z,-21.2433,55.7152,-0.31,0.23,Md
2021,2021-04-15T06:54:42.437430Z,-21.2449,55.7152,-0.44,0.28,Md
2021,2021-04-14T22:49:45.443597Z,-21.2449,55.7136,-0.28,0.54,Md
2021,2021-04-13T20:12:25.138873Z,-21.4604,55.6877,27.01,1.85,Md
2021,2021-04-13T14:57:33.080635Z,-21.2394,55.7096,-0.05,0.05,Md
